"Ano";"Mês";"UF do Produto";"Código NCM";"Descrição NCM";"Unidade estatística";"Valor US$ FOB";"US$ Frete";"US$ Seguro";"Valor US$ CIF";"Quilograma Líquido";"Quantidade Estatística"
"2021";"04. Abril";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"44216";"4086";"0";"48302";"57154";"57154"
"2021";"05. Maio";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"32580";"1472";"548";"34600";"45000";"45000"
"2021";"07. Julho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"14797";"1771";"266";"16834";"22500";"22500"
"2021";"11. Novembro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"14142";"2289";"263";"16694";"22500";"22500"
"2021";"10. Outubro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"14040";"2272";"261";"16573";"22500";"22500"
"2021";"12. Dezembro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"4520";"447";"15";"4982";"3684";"3684"
"2020";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"32177829";"2200326";"18105";"34396260";"133775146";"133775146"
"2020";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23732419";"1618542";"15232";"25366193";"96327125";"96327125"
"2020";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20198928";"1247704";"10477";"21457109";"87142389";"87142389"
"2020";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"18504420";"1194621";"11233";"19710274";"66972231";"66972231"
"2020";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"18091514";"1339703";"10676";"19441893";"73742858";"73742858"
"2020";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"17729220";"1159275";"8157";"18896652";"76748153";"76748153"
"2020";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"16533079";"988165";"9675";"17530919";"64989941";"64989941"
"2020";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15674989";"2823119";"3379";"18501487";"66374318";"66374318"
"2020";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15107495";"2216691";"3495";"17327681";"56105203";"56105203"
"2020";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"14169202";"2583088";"3131";"16755421";"65478266";"65478266"
"2020";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13504752";"2739320";"2675";"16246747";"69151333";"69151333"
"2020";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12990125";"700300";"5886";"13696311";"50978919";"50978919"
"2020";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"12612398";"2295795";"5103";"14913296";"52940198";"52940198"
"2020";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12157736";"589154";"8845";"12755735";"43397983";"43397983"
"2020";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"11927694";"850554";"6686";"12784934";"45930350";"45930350"
"2020";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11295674";"2768684";"2695";"14067053";"62908790";"62908790"
"2020";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"10222665";"2273466";"1633";"12497764";"55813093";"55813093"
"2020";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9901439";"2116147";"2281";"12019867";"50661645";"50661645"
"2020";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9874573";"1780281";"2403";"11657257";"41470753";"41470753"
"2020";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"9628796";"546239";"4386";"10179421";"35558588";"35558588"
"2020";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"8605398";"1301270";"5301";"9911969";"32407393";"32407393"
"2020";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"8412961";"1855725";"2432";"10271118";"42428434";"42428434"
"2020";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"6245323";"336090";"1547";"6582960";"23058847";"23058847"
"2020";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"5256453";"724529";"2030";"5983012";"17873063";"17873063"
"2020";"01. Janeiro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"172716";"16200";"111";"189027";"504000";"504000"
"2019";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"48390863";"3404194";"33694";"51828751";"157604053";"157604053"
"2019";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"26438745";"1528812";"17622";"27985179";"89448196";"89448196"
"2019";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"16341074";"1073126";"9011";"17423211";"64295932";"64295932"
"2019";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15918390";"1923329";"6828";"17848547";"49662923";"49662923"
"2019";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15398996";"2220766";"11306";"17631068";"57451872";"57451872"
"2019";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"15314632";"1263199";"8727";"16586558";"57425736";"57425736"
"2019";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"14974561";"1936322";"7372";"16918255";"45539895";"45539895"
"2019";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"14715023";"1954424";"8966";"16678413";"47321037";"47321037"
"2019";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13704337";"1609769";"4658";"15318764";"41894253";"41894253"
"2019";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13291868";"1603148";"4744";"14899760";"38072334";"38072334"
"2019";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12717798";"805836";"6526";"13530160";"46092447";"46092447"
"2019";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"12608354";"894037";"5364";"13507755";"45692665";"45692665"
"2019";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11778802";"1537908";"3306";"13320016";"39756410";"39756410"
"2019";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11565419";"2098919";"4075";"13668413";"49017564";"49017564"
"2019";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11295028";"2329734";"8807";"13633569";"52584080";"52584080"
"2019";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9836288";"1748175";"4289";"11588752";"42656500";"42656500"
"2019";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"9792787";"763628";"7290";"10563705";"36839949";"36839949"
"2019";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9660669";"1457339";"3925";"11121933";"33331263";"33331263"
"2019";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9257314";"1295706";"455";"10553475";"35857728";"35857728"
"2019";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8675787";"378859";"5065";"9059711";"26640592";"26640592"
"2019";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"7480548";"626940";"5011";"8112499";"28750208";"28750208"
"2019";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"7012860";"628390";"2885";"7644135";"26128725";"26128725"
"2019";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"4838551";"256474";"1696";"5096721";"16724784";"16724784"
"2019";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"2779572";"144828";"668";"2925068";"9332400";"9332400"
"2019";"10. Outubro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"522569";"1796";"527";"524892";"28924";"28924"
"2019";"08. Agosto";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"195001";"6750";"91";"201842";"504000";"504000"
"2019";"03. Março";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"20490";"40";"23";"20553";"1562";"1562"
"2019";"06. Junho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"1";"10";"45";"56";"1";"1"
"2018";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"32975691";"2367094";"29560";"35372345";"116123291";"116123291"
"2018";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"30329602";"2030651";"28592";"32388845";"115536159";"115536159"
"2018";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"28084202";"1979435";"16018";"30079655";"115227256";"115227256"
"2018";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23865500";"1395605";"18804";"25279909";"85596353";"85596353"
"2018";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"21095262";"1642460";"13600";"22751322";"87256452";"87256452"
"2018";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"20417250";"1527050";"10961";"21955261";"77401300";"77401300"
"2018";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"18946232";"1956287";"18836";"20921355";"49284138";"49284138"
"2018";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"18549129";"2034378";"15138";"20598645";"47685450";"47685450"
"2018";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15826535";"1518634";"4641";"17349810";"39562295";"39562295"
"2018";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15248955";"1609523";"21047";"16879525";"40715107";"40715107"
"2018";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"15047029";"1571380";"10164";"16628573";"39555111";"39555111"
"2018";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"14828663";"1575986";"10360";"16415009";"39167778";"39167778"
"2018";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"14174210";"1536325";"10955";"15721490";"38785942";"38785942"
"2018";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13497404";"1471970";"8141";"14977515";"35268246";"35268246"
"2018";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"12957856";"1453373";"9297";"14420526";"33796807";"33796807"
"2018";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"12910628";"1406558";"7917";"14325103";"33861979";"33861979"
"2018";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11108677";"1272152";"6125";"12386954";"31119851";"31119851"
"2018";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"10039579";"529215";"5640";"10574434";"36481000";"36481000"
"2018";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"9732389";"648094";"6770";"10387253";"36215811";"36215811"
"2018";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9537852";"1107137";"920";"10645909";"28097243";"28097243"
"2018";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8410721";"502484";"6420";"8919625";"26199105";"26199105"
"2018";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8167872";"483581";"12706";"8664159";"29413260";"29413260"
"2018";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"7487763";"343534";"5576";"7836873";"27070600";"27070600"
"2018";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"5547736";"383565";"3209";"5934510";"20966200";"20966200"
"2018";"10. Outubro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"140675";"204";"197";"141076";"4866";"4866"
"2018";"03. Março";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"30886";"3050";"4";"33940";"64304";"64304"
"2018";"06. Junho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"5125";"850";"4";"5979";"28000";"28000"
"2017";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"30065654";"1796304";"22337";"31884295";"129051834";"129051834"
"2017";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"23147542";"1244838";"14317";"24406697";"97583556";"97583556"
"2017";"07. Julho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"19371592";"1497670";"11974";"20881236";"86178110";"86178110"
"2017";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"18053020";"944243";"3617";"19000880";"64426179";"64426179"
"2017";"05. Maio";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"16458043";"2015053";"16181";"18489277";"47405323";"47405323"
"2017";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"16027893";"947061";"8741";"16983695";"67934977";"67934977"
"2017";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"15223619";"937600";"12245";"16173464";"58314042";"58314042"
"2017";"01. Janeiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"14112996";"709155";"8603";"14830754";"65430363";"65430363"
"2017";"01. Janeiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13728940";"2460144";"12006";"16201090";"49007913";"49007913"
"2017";"03. Março";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13660464";"1992263";"13863";"15666590";"42687653";"42687653"
"2017";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"13289795";"1806250";"16733";"15112778";"45598707";"45598707"
"2017";"04. Abril";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"12881237";"1578171";"17652";"14477060";"35251449";"35251449"
"2017";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"12009466";"1848086";"11210";"13868762";"43512113";"43512113"
"2017";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"11498634";"1533894";"3803";"13036331";"37933174";"37933174"
"2017";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"11444169";"716585";"3804";"12164558";"46589373";"46589373"
"2017";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"11231069";"846334";"9061";"12086464";"53202850";"53202850"
"2017";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"10967452";"1606002";"12700";"12586154";"38644966";"38644966"
"2017";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"10848384";"1802281";"13177";"12663842";"37647186";"37647186"
"2017";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"10482128";"1436746";"4717";"11923591";"35627821";"35627821"
"2017";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8861467";"706322";"8012";"9575801";"42414493";"42414493"
"2017";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"7779934";"983738";"5154";"8768826";"23011527";"23011527"
"2017";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"7406432";"444332";"4413";"7855177";"30078984";"30078984"
"2017";"07. Julho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"7040158";"1256907";"7777";"8304842";"25638770";"25638770"
"2017";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"3189739";"163775";"1668";"3355182";"12690400";"12690400"
"2017";"08. Agosto";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"11755";"1885";"0";"13640";"19051";"19051"
"2017";"07. Julho";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"11568";"650";"0";"12218";"16800";"16800"
"2017";"12. Dezembro";"Paraná";"31021090";"Outra ureia, mesmo em solução aquosa";"QUILOGRAMA LIQUIDO";"93";"47";"0";"140";"1";"1"
"2016";"04. Abril";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"22495357";"1076234";"12536";"23584127";"87031746";"87031746"
"2016";"12. Dezembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"17742818";"905011";"9886";"18657715";"78742507";"78742507"
"2016";"02. Fevereiro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"14706527";"764539";"9411";"15480477";"54828930";"54828930"
"2016";"06. Junho";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"13099238";"562466";"6983";"13668687";"56288494";"56288494"
"2016";"03. Março";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"13046534";"670569";"10230";"13727333";"48482400";"48482400"
"2016";"11. Novembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"11343633";"646710";"5408";"11995751";"51346600";"51346600"
"2016";"08. Agosto";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"10891423";"578722";"4247";"11474392";"49201187";"49201187"
"2016";"10. Outubro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"10245325";"626187";"6037";"10877549";"47750796";"47750796"
"2016";"10. Outubro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9983251";"2074826";"12710";"12070787";"48886079";"48886079"
"2016";"05. Maio";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"9471159";"314340";"2356";"9787855";"39971772";"39971772"
"2016";"06. Junho";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9146635";"2186754";"8483";"11341872";"46580281";"46580281"
"2016";"12. Dezembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"9044282";"1497816";"7707";"10549805";"35560922";"35560922"
"2016";"08. Agosto";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"8911392";"2152852";"12020";"11076264";"47255239";"47255239"
"2016";"09. Setembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"8070285";"1575831";"9152";"9655268";"39731176";"39731176"
"2016";"09. Setembro";"Paraná";"31021010";"Ureia, mesmo em solução aquosa, com teor de nitrogênio (azoto) superior a 45 %, em peso, calculado sobre o produto anidro no estado seco";"QUILOGRAMA LIQUIDO";"8044129";"496073";"4085";"8544287";"36882466";"36882466"
"2016";"11. Novembro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"8018167";"1429755";"9269";"9457191";"37751285";"37751285"
"2016";"02. Fevereiro";"Paraná";"29051100";"Metanol (álcool metílico)";"QUILOGRAMA LIQUIDO";"7291532";"1660353";"10694";"8962579";"39164156";"39164156"
